source,name,calories,protein,fat,carbs,is_veg,is_allergen_peanuts,is_allergen_dairy,is_allergen_eggs,is_allergen_gluten,is_allergen_seafood,is_allergen_soy,is_allergen_treenuts,suitable_diabetes,suitable_hypertension
Indian_Food_Dataset,Keema Kofta Curry,154.45,9.77,10.39,5.64,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Kashmiri Mutton Koftas (Gushtaba),97.42,6.33,6.77,3.04,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Mutton Yakhni,104.13,8.27,7.7,0.84,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Chicken Yakhni,99.0,10.66,6.1,0.78,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Mutton Do Piaza,183.3,9.39,14.41,4.14,False,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Mutton Chops,663.64,4.03,71.31,1.48,False,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Shammi Kebab,685.69,4.52,72.61,3.54,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Scotch Egg,676.89,4.05,72.62,1.91,False,False,False,True,False,False,False,False,True,False
Indian_Food_Dataset,Shepherd'S Pie (With Minced Meat),142.78,7.45,8.88,8.06,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Chicken Curry,129.22,11.79,7.57,3.38,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Tandoori Chicken,145.2,16.26,7.93,2.34,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Butter Chicken,137.0,10.92,8.7,3.74,False,False,True,False,False,False,False,False,True,True
Indian_Food_Dataset,Chicken Kebab,729.41,3.71,78.89,1.11,False,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Chilli Chicken,198.83,9.57,16.56,2.86,False,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Fried Chicken With Tomato Sauce (Fried Chicken Tamatar Ki Chutney Kay Saath),125.03,11.48,7.61,2.51,False,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Fish Curry (Machli Curry),111.13,8.76,6.69,3.77,False,False,False,False,False,True,False,False,True,True
Indian_Food_Dataset,Fried Fish (Indian Style) (Tali Hui Machli),658.54,4.35,68.88,5.4,False,False,False,False,False,True,False,False,True,False
Indian_Food_Dataset,Fried Fish And Chips (English Style) (Tali Hui Machli Aur Chips),651.75,3.36,69.69,2.77,False,False,False,False,False,True,False,False,True,False
Indian_Food_Dataset,Tomato Fish,489.79,2.39,51.91,3.18,False,False,False,False,False,True,False,False,True,False
Indian_Food_Dataset,Baked Fish With Cheese Sauce,113.96,8.64,7.02,4.06,False,False,True,False,False,True,False,False,True,True
Indian_Food_Dataset,Fish Tikka,117.33,16.0,4.15,3.91,False,False,False,False,False,True,False,False,True,True
Indian_Food_Dataset,Tandoori Fish,95.98,11.19,4.64,2.37,False,False,False,False,False,True,False,False,True,True
Indian_Food_Dataset,"Paneer, Apple And Pineapple Salad",95.08,3.88,5.07,8.35,True,False,True,False,False,False,False,False,True,True
Indian_Food_Dataset,Russian Salad,114.83,4.26,7.84,6.5,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Pasta Salad,190.36,4.15,13.92,12.7,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Deviled Egg,98.56,4.97,7.72,2.23,False,False,False,True,False,False,False,False,True,True
Indian_Food_Dataset,Hawain Salad,175.23,4.27,11.37,14.35,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Mixed Pulse And Vegetable Salad,83.12,4.74,0.84,13.96,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Sprouted Moong Salad ,37.81,2.29,0.74,5.48,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Tossed Salad,62.96,1.02,4.22,4.95,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Mixed Vegetable Salad With Curd Sauce,60.28,4.23,1.5,7.03,True,False,True,False,False,False,False,False,True,True
Indian_Food_Dataset,Potato Salad (Aloo Ka Salaad),89.91,1.4,4.4,11.19,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Waldroff Salad,141.75,1.47,10.05,11.02,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Coleslaw,76.71,1.24,5.32,5.59,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Fruit Salad (Phalon Ka Salaad),78.14,0.91,1.22,15.96,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Tomato Onion Raita (Tamatar Aur Pyaaz Ka Raita),59.0,3.74,1.84,7.08,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Peanut Raita (Mungfali Ka Raita),150.39,8.59,8.98,9.3,True,True,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Sprouted Moong Raita ,60.89,4.62,2.19,6.13,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Bottle Gourd Raita (Ghiya/Lauki Ka Raita),56.31,3.98,2.07,5.76,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Cucumber Raita (Kheere Ka Raita),59.13,4.04,2.08,6.35,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Carrot And Spinach Raita (Gajar Aur Palak Ka Raita),56.83,4.0,1.99,5.83,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Mint Raita (Pudinay Ka Raita),77.59,5.64,2.96,7.65,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Potato Raita (Aloo Ka Raita),75.38,4.22,2.04,10.24,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Boondi Raita,687.72,2.19,73.83,3.96,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Sweet Raita (Meetha Raita),99.24,3.24,1.78,17.93,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Dahi Vadas/Dahi Bhalla,667.73,2.96,70.4,5.49,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Gunjia,667.34,2.98,70.28,5.68,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Saunth/Sonth Chutney With Tamarind/Imli,141.53,1.01,0.15,33.55,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Rice Kheer (Chawal Ki Kheer),75.03,2.3,2.97,10.05,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Makhana Kheer,107.85,3.31,5.0,12.88,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Vermicelli Kheer (Semiya/Seviyan Ki Kheer),120.07,3.35,5.0,15.87,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Semolina Kheer (Suji/Rava Kheer),113.21,3.43,4.2,15.88,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Paneer Kheer,105.31,4.53,5.37,10.03,True,False,True,False,False,False,False,False,True,True
Indian_Food_Dataset,Cabbage Kheer (Pattagobhi Ki Kheer),83.51,2.87,3.8,9.73,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Carrot Kheer (Gajar Ki Kheer),85.35,2.81,3.85,10.09,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Cauliflower Kheer (Phoolgobhi Ki Kheer),81.95,3.04,3.95,8.78,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Moong Dal Kheer,77.16,2.95,2.97,9.89,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Phirni,116.12,3.49,4.34,16.11,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Semolina Halwa (Suji Ka Halwa),225.65,2.16,13.38,24.67,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Shahi Suji Halwa,382.34,3.48,21.73,44.44,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Carrot Halwa (Gajar Ka Halwa),172.64,3.11,9.73,18.53,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Egg Halwa (Ande Ka Halwa),299.74,7.85,13.41,39.59,False,False,False,True,False,False,False,False,False,False
Indian_Food_Dataset,Potato Halwa (Aloo Ka Halwa),151.66,1.53,3.48,29.18,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Pumpkin Halwa (Kaddu Ka Halwa),190.27,1.33,8.81,27.6,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Moong Dal Halwa,349.8,8.35,17.68,40.23,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Caramel Custard (Steamed),121.58,4.97,4.87,15.02,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Baked Custard,106.53,5.41,5.3,9.45,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Soft Custard (Stirred),109.18,5.01,5.07,11.19,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Chocolate Ice Cream,177.7,4.47,11.25,15.41,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Mango Ice Cream,125.69,3.4,7.62,11.14,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Fruit Ice Cream (Phalon Ka Ice Cream),171.46,4.37,10.38,16.05,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Caramel Ice Cream,173.52,4.31,11.15,14.81,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Lemon Souffle,168.51,6.95,10.02,13.43,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Orange Souffle,168.28,6.8,9.73,14.2,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Vanilla Souffle,187.85,7.71,11.19,14.78,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Chocolate Souffle,189.32,7.88,11.36,14.74,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Pineapple Souffle ,196.14,8.06,11.72,15.52,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Apple Mousse,106.92,4.21,4.27,12.77,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Rich Chocolate Mousse,188.26,7.96,12.19,10.84,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Mango Mousse,124.98,3.21,8.47,9.14,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Orange And Pineapple Cream,101.18,1.44,5.43,11.96,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Charlotte Rousse,188.29,3.95,4.78,34.08,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Triffle Pudding,116.97,2.93,3.93,18.24,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Snow Flakes Pudding,95.21,4.67,4.97,8.07,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Kulfi,98.43,3.21,4.7,11.3,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Steamed Orange Pudding,278.03,2.34,12.04,41.53,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Meringue And Rice Pudding,112.93,4.84,4.05,14.6,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Cheese Pudding,285.01,11.29,18.37,19.27,True,False,True,False,False,False,False,False,False,False
Indian_Food_Dataset,Chocolate Pudding,211.96,3.55,9.48,29.59,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Bread And Butter Pudding ,167.94,5.59,7.88,19.63,True,False,True,False,True,False,False,False,False,True
Indian_Food_Dataset,Queen Of Pudding,132.92,5.51,5.38,16.35,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Pineapple Upside Down Pudding,257.73,3.15,11.91,35.73,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Date And Nut Pie,322.42,3.93,13.31,46.86,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Stewed Apple With Custard,92.87,1.27,1.82,18.36,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Apple Snowballs,101.51,0.86,0.31,24.58,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Hot Orange Souffle,179.97,6.87,8.95,18.77,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Hot Chocolate Souffle,226.09,6.7,11.1,26.21,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Hot Vanilla Souffle,192.93,6.87,9.07,21.77,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Plain Burfi (Burfi),408.32,9.82,27.96,30.88,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Coconut Burfi (Nariyal Ki Burfi),467.64,8.81,34.63,32.15,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Bottle Gourd Burfi (Ghiya/Lauki Burfi),275.96,5.86,17.68,24.51,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Chocolate Burfi,339.33,13.0,17.86,33.15,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Cashewnut Burfi (Kaju Burfi/Kaju Katli),421.74,5.48,28.46,37.92,True,False,False,False,False,False,False,True,False,False
Indian_Food_Dataset,Gram Flour Burfi (Besan Burfi),421.79,11.19,22.41,46.59,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Semolina Ladoo With Khoya (Suji/Rava Aur Khoye Ke Ladoo ),428.71,6.71,21.86,52.86,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Semolina Ladoo With Coconut (Suji/Rava Aur Nariyal Ke Ladoo ),464.43,5.68,27.03,50.9,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Gram Flour Ladoo (Besan Ladoo),476.91,8.93,22.76,62.61,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Sesame Ladoo (Til Ke Ladoo),396.96,10.7,19.64,43.5,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Chenna Murki,252.69,10.46,8.2,36.01,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Milk Cake,127.41,3.01,8.93,9.13,True,False,True,False,False,False,False,False,True,True
Indian_Food_Dataset,Ghujia/Lavang Latika,768.98,1.86,78.93,13.0,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Gulab Jamun With Khoya,586.06,2.03,53.23,26.09,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Mal Pua,566.68,1.71,54.64,17.56,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Shahi Tukre,189.81,2.76,2.54,41.46,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Potato Pakora/Pakoda (Aloo Pakoda),677.19,1.9,71.84,6.04,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Onion Pakora/Pakoda (Pyaaz Ke Pakode),674.61,1.9,71.84,5.41,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Cauliflower Pakora/Pakoda (Phoolgobhi Ke Pakode),671.63,1.98,71.86,4.52,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Mixed Vegetable Pakora/Pakoda,673.81,1.94,71.86,5.12,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Spinach Pakora/Pakoda (Palak Pakoda),712.62,1.96,76.38,4.68,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Methi Pakora/Pakoda (Methi Ke Pakode),713.25,2.06,76.39,4.68,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Egg Pakora/Pakoda (Ande Ke Pakode),710.51,2.83,75.86,4.48,False,False,False,True,False,False,False,False,True,False
Indian_Food_Dataset,Bread Pakora/Pakoda,710.99,2.57,74.2,8.87,True,False,False,False,True,False,False,False,True,False
Indian_Food_Dataset,Paneer Pakora/Pakoda,718.12,3.27,76.05,5.52,True,False,True,False,False,False,False,False,True,False
Indian_Food_Dataset,Potato Bonda (Aloo Bonda),632.84,1.09,67.8,4.53,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Potato Samosa (Aloo Ka Samosa),577.39,1.71,59.19,9.21,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Minced Meat Samosa (Keema Ka Samosa),620.99,4.43,64.26,6.14,False,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Paneer And Pea Samosa (Paneer Matar Ka Samosa),623.81,4.02,63.65,8.55,True,False,True,False,False,False,False,False,True,False
Indian_Food_Dataset,Mathri,805.12,1.75,83.1,12.32,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Khasta Kachori,712.73,2.51,72.27,12.81,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Vegetable Cutlet,665.45,1.25,71.33,4.68,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Flattened Rice Cutlet (Chirwa Cutlet/Chivda Cutlet/Poha Cutlet),701.71,1.76,73.89,7.39,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Peanut Cutlet (Mungfali Ke Cutlet),698.77,2.63,74.0,5.68,True,True,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Fish Cutlet (Machli Ka Cutlet),654.64,2.77,70.11,3.13,False,False,False,False,False,True,False,False,True,False
Indian_Food_Dataset,Paneer Potato Cutlet (Paneer Aloo Cutlet),672.94,2.47,71.4,5.23,True,False,True,False,False,False,False,False,True,False
Indian_Food_Dataset,Spinach Chickpeas Cutlet (Palak Channa Dal Cutlet),688.03,1.44,73.6,4.93,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Cheese Toast,785.37,1.98,84.11,5.49,True,False,True,False,False,False,False,False,True,False
Indian_Food_Dataset,Vegetable Burger,519.93,3.26,50.63,13.69,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Cheese Pizza,249.5,5.79,12.43,30.62,True,False,True,False,False,False,False,False,False,False
Indian_Food_Dataset,Vegetable Seekh Kebab,690.73,1.57,73.72,5.32,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Masala Vada,826.02,1.69,89.15,4.06,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Peanut Sago Vada (Sabudana Mungfali Vada),749.89,1.01,79.82,7.14,True,True,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Vegeterian Scotch Egg,681.67,2.16,72.77,4.64,False,False,False,True,False,False,False,False,True,False
Indian_Food_Dataset,Paneer Shaslik/Tikka,93.85,5.11,4.49,7.98,True,False,True,False,False,False,False,False,True,True
Indian_Food_Dataset,Peanut Brittle (Moongfali Ki Chikki),320.46,6.94,11.13,47.46,True,True,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Spring Roll,623.87,1.81,64.63,8.56,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Dry Mango Chutney (Sookhe Aam Ki Chutney),298.13,2.43,0.7,69.17,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Peanut Chutney (Mungfali Ki Chutney),258.37,11.8,19.06,9.87,True,True,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Coconut Chutney (Nariyal Ki Chutney),265.92,3.59,25.0,8.29,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Mint And Coriander Chutney (Pudinay Aur Dhaniye Ki Chutney),102.6,2.81,0.51,21.18,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Custard Tart,225.6,3.72,10.73,28.66,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Lemon Tart,303.35,6.12,17.45,30.68,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Jam Tart,360.72,4.42,17.35,46.18,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Orange Cream Tart,197.16,2.58,8.72,27.43,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Pineapple Tart,195.4,2.29,8.21,28.62,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Cheese And Mushroom Tart,246.1,5.51,15.28,21.43,True,False,True,False,False,False,False,False,False,False
Indian_Food_Dataset,Cottage Cheese Pie,238.98,7.45,13.83,20.66,True,False,True,False,False,False,False,False,False,False
Indian_Food_Dataset,Minced Meat Pie,221.55,7.38,13.04,18.11,False,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Apple Cinnamon Pie,258.73,3.35,12.21,33.68,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Lemon Meringue Pie,224.43,3.88,8.16,35.11,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Chocolate Meringue Pie,214.76,4.98,9.17,28.8,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Cream Puffs,221.33,4.7,15.48,16.0,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Chocolate Eclairs,239.42,4.24,13.5,26.22,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Cheese Balls,681.28,2.21,72.57,4.81,True,False,True,False,False,False,False,False,True,False
Indian_Food_Dataset,Minced Meat Patties,265.72,6.88,19.57,15.25,False,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Cheese Patties,324.01,7.38,22.67,22.23,True,False,True,False,False,False,False,False,False,False
Indian_Food_Dataset,Hot Cheese Souffle,177.1,9.18,13.23,5.41,True,False,True,False,False,False,False,False,True,False
Indian_Food_Dataset,Hot Potato Souffle,125.64,5.51,7.64,8.56,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Hot Fish Souffle,142.92,11.23,9.24,3.69,False,False,False,False,False,True,False,False,True,False
Indian_Food_Dataset,Hot Spinach Souffle,104.25,5.43,7.24,4.19,True,False,False,False,False,False,False,False,True,True
Indian_Food_Dataset,Plain Cream Cake,353.94,6.18,16.17,47.18,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Apple Cake (Seb Ka Cake),290.08,4.94,12.87,39.48,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Marble Cake,354.11,6.3,16.27,46.88,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Chocolate Cake,335.61,6.01,15.18,45.14,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Orange Cake,357.61,6.1,16.21,48.28,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Fruit Loaf ,324.19,5.36,13.31,46.49,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Banana Cake (Kele Ka Cake),389.51,5.77,23.31,40.0,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Chocolate Chiffon Cake,311.71,5.76,15.8,37.87,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Christmas Cake,372.95,5.49,16.88,48.29,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Strawberry And Vanilla Cake With Butter Icing,370.54,3.89,20.39,44.25,True,False,True,False,False,False,False,False,False,False
Indian_Food_Dataset,Eggless Cake,318.08,8.12,11.75,46.14,False,False,False,True,False,False,False,False,False,False
Indian_Food_Dataset,Swiss Roll,251.87,7.3,3.77,48.34,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Pineapple Pastry ,208.21,6.06,7.87,29.04,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Black Forest Pastry,233.55,6.09,8.46,34.48,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Coconut Finger,274.86,7.09,8.86,42.56,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Pineapple Cake ,195.57,5.01,9.34,23.51,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Chocolate Walnut Cookies (Chocolate Aur Akhrot Ke Cookies),424.8,6.56,23.62,47.1,True,False,False,False,False,False,False,True,False,False
Indian_Food_Dataset,Chocolate Chip Cookies,425.29,5.79,19.38,57.98,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Sweet Plain Biscuit,380.76,5.86,17.67,50.29,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Chocolate Biscuit,379.76,5.88,17.09,51.56,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Coconut Biscuit (Nariyal Ke Biscuit),434.98,5.78,27.16,42.9,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Sweet And Salty Biscuit (Meethay Aur Namkeen Biscuit),407.96,6.15,22.39,45.09,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Peanut Biscuit,401.05,8.45,20.41,46.72,True,True,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Pin Wheel Biscuit,404.6,5.4,18.66,54.56,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Saffron Biscuit (Kesar Biscuit),458.61,6.05,22.01,59.7,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Masala Biscuit,393.64,6.06,20.75,45.18,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Ice Box Cookies,374.24,5.7,14.44,56.09,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Ginger Bread Man,365.0,6.61,11.01,60.26,True,False,False,False,True,False,False,False,False,False
Indian_Food_Dataset,Danish Cookies,475.33,5.33,24.92,58.0,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Short Bread Cookies,443.09,6.03,17.98,64.82,True,False,False,False,True,False,False,False,False,False
Indian_Food_Dataset,Coffee Biscuit,416.57,6.9,23.0,46.55,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Melting Moments,437.91,5.71,21.78,55.84,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Ginger Biscuit (Adarak Ke Biscuit),417.91,5.98,18.31,58.44,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Soyabean Muthias,839.33,2.46,90.45,3.7,True,False,False,False,False,False,True,False,True,False
Indian_Food_Dataset,Soyabean Tikki,698.17,3.53,74.02,4.39,True,False,False,False,False,False,True,False,True,False
Indian_Food_Dataset,Soyabean Namak Paras,838.46,2.65,89.83,4.65,True,False,False,False,False,False,True,False,True,False
Indian_Food_Dataset,Peanut Burfi (Moongfali Ki Burfi),550.99,9.31,36.84,48.14,True,True,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Spinach Peanut Namak Paras (Palak Moongfali Namak Paras),740.16,1.65,78.51,6.62,True,True,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Gram Flour And Semolina Chilla/Cheela/Savory Pancake (Besan Suji Chilla/Cheela),758.89,2.08,80.04,7.63,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Rice Moong Dal Cheela (Chawal Aur Moong Dal Ka Cheela),798.26,2.74,82.44,11.13,True,False,False,False,False,False,False,False,True,False
Indian_Food_Dataset,Split Bengal Gram Sweet Rice (Channa Dal Sweet Rice),190.21,4.15,0.64,41.07,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Sweet Poori (Meethi Poori),782.75,2.12,79.63,14.26,True,False,False,False,False,False,False,False,False,False
Indian_Food_Dataset,Wheat Flour And Moong Dal Burfi (Atta Aur Moong Dal Ki Burfi),441.08,9.84,18.41,60.0,True,False,False,False,True,False,False,False,False,False
Indian_Food_Dataset,Spinach Burfi (Palak Burfi),121.17,2.71,6.81,12.76,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Sweet Split Chickpea Roti (Sweet Channa Dal Roti/Puranpoli),366.59,9.51,7.93,62.66,True,False,False,False,True,False,False,False,False,True
Indian_Food_Dataset,Sprouted Moong Daliya ,111.56,2.81,4.71,14.77,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Sprouted Moong Poha ,192.6,5.59,6.89,26.6,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Pearl Millet Ladoo (Bajra Ladoo),319.66,9.61,8.06,50.98,True,False,False,False,False,False,False,False,False,True
Indian_Food_Dataset,Paushtik Ladoo,485.87,7.65,24.98,60.34,True,False,False,False,False,False,False,False,False,False
